schoolid,math,ses,mses,sector
90,24.81,0.55,0.19,0
90,16.94,0.14,0.19,0
90,24.48,1.07,0.19,0
90,7.49,1.02,0.19,0
90,3.89,-0.35,0.19,0
90,-2.13,0.26,0.19,0
90,18.62,0.19,0.19,0
90,16.08,0.59,0.19,0
90,20.44,0.59,0.19,0
90,3.24,0.46,0.19,0
90,18.14,-0.08,0.19,0
90,10.17,0.3,0.19,0
90,24.48,-0.09,0.19,0
90,3.62,-0.61,0.19,0
90,12.47,0.15,0.19,0
90,14.74,-0.01,0.19,0
90,13.85,0,0.19,0
90,18.01,0.79,0.19,0
90,11.79,0.3,0.19,0
90,13.85,-0.09,0.19,0
90,12.19,-1,0.19,0
90,-2.33,0.13,0.19,0
91,13.9,-0.04,0.16,0
91,14.12,0.77,0.16,0
91,24.13,0.15,0.16,0
91,22.45,0.84,0.16,0
91,10.23,-0.19,0.16,0
91,5.44,-0.12,0.16,0
91,7.48,-0.17,0.16,0
91,14.71,-0.23,0.16,0
91,13.93,-0.83,0.16,0
91,10.5,-0.6,0.16,0
91,14.28,0.21,0.16,0
91,21.36,0.15,0.16,0
91,8.75,-0.89,0.16,0
91,13.7,0.93,0.16,0
91,9.61,-0.96,0.16,0
91,10.44,0.98,0.16,0
91,3.58,-0.25,0.16,0
91,20.67,-0.17,0.16,0
91,12.34,0.46,0.16,0
91,10.48,0.5,0.16,0
91,15.52,-0.15,0.16,0
91,9.88,1.07,0.16,0
91,17.33,0.71,0.16,0
91,7.19,0.93,0.16,0
91,16.19,1.51,0.16,0
91,16.95,-0.04,0.16,0
91,17.31,0.73,0.16,0
91,20.77,-0.04,0.16,0
91,19.49,0.24,0.16,0
91,19.25,-0.3,0.16,0
91,2.42,-0.41,0.16,0
92,23.88,1.12,0.66,0
92,23.77,1.26,0.66,0
92,18.31,1.04,0.66,0
92,17.54,0.36,0.66,0
92,6.1,-0.02,0.66,0
92,18.4,1.51,0.66,0
92,19.4,0.63,0.66,0
92,18.56,1.2,0.66,0
92,8.63,1.17,0.66,0
92,18.38,1.07,0.66,0
92,14.5,0.66,0.66,0
92,23.82,0.48,0.66,0
92,12.91,0.95,0.66,0
92,18.35,-0.15,0.66,0
92,17.15,0.61,0.66,0
92,12.85,-0.07,0.66,0
92,18.36,0.7,0.66,0
92,17.19,-0.57,0.66,0
92,4.14,0.82,0.66,0
92,10.05,0.93,0.66,0
92,20.01,1.38,0.66,0
92,19.8,0.2,0.66,0
92,21.66,1.12,0.66,0
92,22.72,0.22,0.66,0
92,16.22,-0.75,0.66,0
92,15.92,0.23,0.66,0
92,12.85,0.99,0.66,0
92,17.32,0.84,0.66,0
92,17.71,0.89,0.66,0
93,21.14,-0.44,-0.27,1
93,4.83,-1.07,-0.27,1
93,15.47,-0.8,-0.27,1
93,4.47,0.29,-0.27,1
93,12.55,0.04,-0.27,1
93,19.77,-0.37,-0.27,1
93,4.18,-0.75,-0.27,1
93,15.57,-0.44,-0.27,1
93,18.81,-0.71,-0.27,1
93,8.91,-0.83,-0.27,1
93,8.01,-0.26,-0.27,1
93,15.24,-0.28,-0.27,1
93,19.18,-0.77,-0.27,1
93,13.3,-0.44,-0.27,1
93,14.82,0.25,-0.27,1
93,15.5,-0.82,-0.27,1
93,8.64,-0.04,-0.27,1
93,7.32,-1.1,-0.27,1
93,15.24,0.02,-0.27,1
93,10.65,-0.8,-0.27,1
93,15.08,-0.67,-0.27,1
93,18.32,-0.2,-0.27,1
93,18.88,-0.51,-0.27,1
93,16.89,0.14,-0.27,1
93,17.68,-0.75,-0.27,1
93,7.91,-0.03,-0.27,1
93,9.38,0.66,-0.27,1
93,5.24,-0.68,-0.27,1
93,23.92,-0.75,-0.27,1
93,15.64,0.44,-0.27,1
93,22.43,0.09,-0.27,1
93,20.08,-0.45,-0.27,1
93,11.34,-0.61,-0.27,1
93,17.45,-0.49,-0.27,1
93,2.12,-1.78,-0.27,1
93,1.1,0.52,-0.27,1
93,20.25,0.54,-0.27,1
93,12.51,-0.16,-0.27,1
93,6.33,0.69,-0.27,1
93,7.08,-1.61,-0.27,1
93,12.55,0.67,-0.27,1
93,21.26,-0.26,-0.27,1
93,9.38,0.03,-0.27,1
93,15.84,-1.12,-0.27,1
93,6.96,0.85,-0.27,1
93,21.99,0.67,-0.27,1
93,20.64,-0.36,-0.27,1
93,2.82,-0.48,-0.27,1
93,17.17,-0.62,-0.27,1
93,24.42,-0.36,-0.27,1
93,21.66,0.56,-0.27,1
93,21.73,-0.57,-0.27,1
93,5.31,-0.83,-0.27,1
93,9.83,-0.49,-0.27,1
93,19.88,1.51,-0.27,1
93,16.96,0.12,-0.27,1
94,20.11,-0.4,0.09,0
94,16.62,0.24,0.09,0
94,15.34,-0.03,0.09,0
94,20.61,1.03,0.09,0
94,20.07,0.17,0.09,0
94,6.76,0.29,0.09,0
94,14.5,-0.18,0.09,0
94,21.05,-0.14,0.09,0
94,15.76,-0.71,0.09,0
94,19.73,0.5,0.09,0
94,24.39,0.15,0.09,0
94,13.83,0.48,0.09,0
94,17.54,1.02,0.09,0
94,-0.11,-0.3,0.09,0
94,8.73,0.44,0.09,0
94,5.72,0.65,0.09,0
94,11.3,-1.24,0.09,0
94,23.26,-0.26,0.09,0
94,13.34,0.56,0.09,0
94,6.71,1.22,0.09,0
94,22.85,-0.7,0.09,0
94,22.52,-0.14,0.09,0
94,13.95,-0.29,0.09,0
94,19.5,0.89,0.09,0
94,12.58,0.29,0.09,0
94,16.76,-0.48,0.09,0
94,13.9,-0.72,0.09,0
94,12.61,0.64,0.09,0
94,13.54,0.5,0.09,0
94,1.2,-2.04,0.09,0
94,24.71,0.9,0.09,0
94,21.79,0.76,0.09,0
94,22.63,-0.33,0.09,0
95,13.89,0.2,-0.43,0
95,21.27,0.52,-0.43,0
95,22.09,-0.48,-0.43,0
95,6.02,-0.54,-0.43,0
95,6.87,-0.05,-0.43,0
95,10.04,-0.13,-0.43,0
95,13.64,1.04,-0.43,0
95,1.79,-0.08,-0.43,0
95,16.25,-0.6,-0.43,0
95,11.49,-0.06,-0.43,0
95,-1.85,-0.23,-0.43,0
95,3,0.19,-0.43,0
95,4.24,-1.31,-0.43,0
95,2.8,-0.85,-0.43,0
95,21.64,0.03,-0.43,0
95,14.62,-0.5,-0.43,0
95,6.22,-0.66,-0.43,0
95,0.25,-1.17,-0.43,0
95,16.24,-0.43,-0.43,0
95,1.11,-1.78,-0.43,0
95,5.01,0.21,-0.43,0
95,12.65,1.51,-0.43,0
95,3.97,-0.15,-0.43,0
95,3.61,-0.92,-0.43,0
95,3.09,-1.95,-0.43,0
95,4.64,-0.56,-0.43,0
95,11.39,-1.34,-0.43,0
95,8.36,0.28,-0.43,0
95,4.55,-0.21,-0.43,0
95,13.25,-0.81,-0.43,0
95,12.34,-0.26,-0.43,0
95,8.46,0.07,-0.43,0
95,0.78,-0.66,-0.43,0
95,10.84,0.4,-0.43,0
95,22.31,-0.96,-0.43,0
95,4.09,-0.97,-0.43,0
95,12.22,-0.49,-0.43,0
95,-0.73,-1.25,-0.43,0
95,2.5,0.41,-0.43,0
95,8.52,-1.51,-0.43,0
95,15.14,-0.51,-0.43,0
95,3.72,-0.97,-0.43,0
95,5.14,-1.37,-0.43,0
96,8.95,0.46,-0.3,0
96,20.09,0.13,-0.3,0
96,19.95,1,-0.3,0
96,22.3,-0.05,-0.3,0
96,14.15,0.07,-0.3,0
96,13.63,-0.82,-0.3,0
96,16.68,-0.4,-0.3,0
96,15.09,-1.3,-0.3,0
96,1.01,0.14,-0.3,0
96,23.92,-0.82,-0.3,0
96,4.27,-0.52,-0.3,0
96,13.3,0.42,-0.3,0
96,20.25,-0.54,-0.3,0
96,10.99,-0.95,-0.3,0
96,3.25,-1.01,-0.3,0
96,0.38,-2.4,-0.3,0
96,24.01,0.53,-0.3,0
96,-0.21,-0.78,-0.3,0
96,23.23,-0.26,-0.3,0
96,18.32,-0.46,-0.3,0
96,24.25,1.18,-0.3,0
97,10.31,-0.23,-0.52,0
97,11.18,-0.69,-0.52,0
97,17.11,-0.53,-0.52,0
97,8.03,-0.84,-0.52,0
97,17.82,-0.18,-0.52,0
97,4.63,-0.66,-0.52,0
97,12.09,-0.24,-0.52,0
97,3.31,-1.1,-0.52,0
97,0.61,-0.32,-0.52,0
97,1.8,-0.78,-0.52,0
97,8.02,-0.39,-0.52,0
97,4.01,-0.41,-0.52,0
97,5.9,-1.5,-0.52,0
97,9.18,-0.16,-0.52,0
97,7.13,-1.31,-0.52,0
97,6.29,-0.48,-0.52,0
97,15.82,-0.22,-0.52,0
97,14.38,-0.05,-0.52,0
97,3.33,-1.46,-0.52,0
97,5.5,-0.07,-0.52,0
97,3.38,-1.52,-0.52,0
97,7.03,-1.52,-0.52,0
97,23.58,0.48,-0.52,0
97,19.62,0.31,-0.52,0
97,23.14,-0.26,-0.52,0
97,16.18,-0.16,-0.52,0
97,15.87,-1.86,-0.52,0
97,17.45,0.47,-0.52,0
97,18.12,0.12,-0.52,0
97,-2.09,-0.47,-0.52,0
97,12.66,-1.16,-0.52,0
97,13.84,-1.05,-0.52,0
97,3.87,-0.03,-0.52,0
97,10.09,-0.42,-0.52,0
97,4.58,0.36,-0.52,0
98,19.47,0.99,0.32,1
98,17.72,0.75,0.32,1
98,14.34,-0.68,0.32,1
98,23.04,1.43,0.32,1
98,24.99,0.66,0.32,1
98,22.94,0.94,0.32,1
98,23.53,1.21,0.32,1
98,24.13,-0.52,0.32,1
98,21.69,0.66,0.32,1
98,10.16,0.14,0.32,1
98,20.76,0.58,0.32,1
98,22.06,0.48,0.32,1
98,8.93,-0.24,0.32,1
98,24.25,1.09,0.32,1
98,10.48,0.8,0.32,1
98,12.08,0.84,0.32,1
98,20.62,-0.44,0.32,1
98,3.75,0.42,0.32,1
98,7.29,-1.43,0.32,1
98,14.52,0.9,0.32,1
98,22.83,0.09,0.32,1
98,12.21,0.03,0.32,1
98,15.18,0.17,0.32,1
98,9.18,0.4,0.32,1
98,19.7,0.07,0.32,1
98,19.69,0.36,0.32,1
98,12.57,0.7,0.32,1
98,22.57,0.76,0.32,1
98,5.93,-0.72,0.32,1
98,8.34,-0.1,0.32,1
98,15.71,0.54,0.32,1
98,15.42,0.22,0.32,1
98,19.41,1.12,0.32,1
98,18.12,-0.14,0.32,1
98,8.32,-0.74,0.32,1
98,12.72,0.69,0.32,1
98,22.31,0.54,0.32,1
98,18.33,0.67,0.32,1
98,15.02,-0.22,0.32,1
98,10.79,0.23,0.32,1
98,16.49,0.06,0.32,1
98,18.03,0.15,0.32,1
98,21.26,-0.39,0.32,1
98,14.32,-0.03,0.32,1
98,15.57,1.15,0.32,1
98,21.76,-0.33,0.32,1
98,19.33,-0.04,0.32,1
98,13.88,-0.68,0.32,1
98,3.71,0.64,0.32,1
98,10.19,0.85,0.32,1
98,-0.8,1.34,0.32,1
98,12.97,1.1,0.32,1
98,14.08,-1.07,0.32,1
98,12.1,1.28,0.32,1
98,3.57,0.19,0.32,1
98,24.42,1.26,0.32,1
98,11.64,-0.46,0.32,1
98,24.48,-0.42,0.32,1
99,-1.48,1.04,-0.21,0
99,13.33,0.52,-0.21,0
99,10.87,1.15,-0.21,0
99,15.11,0.32,-0.21,0
99,6.89,-1.05,-0.21,0
99,4.23,-2.06,-0.21,0
99,12.77,0.77,-0.21,0
99,13.58,-0.02,-0.21,0
99,3.34,0.47,-0.21,0
99,3.83,-1.39,-0.21,0
99,23.39,-0.6,-0.21,0
99,3.46,-1.79,-0.21,0
99,20.66,0.14,-0.21,0
99,6.84,-0.93,-0.21,0
99,8.56,-0.16,-0.21,0
99,4.92,-0.57,-0.21,0
99,14.09,-1.45,-0.21,0
99,10.28,0.26,-0.21,0
99,6.76,-0.02,-0.21,0
99,4.5,0.38,-0.21,0
99,21.66,1.24,-0.21,0
99,19.41,-0.29,-0.21,0
99,15.24,0.04,-0.21,0
99,18.31,-0.09,-0.21,0
99,14.82,0.07,-0.21,0
99,11.51,-0.44,-0.21,0
99,4.99,-0.75,-0.21,0
99,5.64,-1.37,-0.21,0
99,2.68,-0.23,-0.21,0
99,0.67,-0.1,-0.21,0
99,15.05,-1.18,-0.21,0
99,20.83,-0.34,-0.21,0
99,8.83,-0.12,-0.21,0
99,15.79,0.55,-0.21,0
99,19.72,0.79,-0.21,0
99,20.22,-0.87,-0.21,0
99,5.69,-0.21,-0.21,0
99,23.26,1.22,-0.21,0
99,10.86,-0.99,-0.21,0
99,17.86,-0.25,-0.21,0
99,3.34,-0.57,-0.21,0
99,6.57,-1.31,-0.21,0
99,7.39,-0.12,-0.21,0
99,24.87,0.27,-0.21,0
99,19.83,-0.03,-0.21,0
99,21.33,-0.07,-0.21,0
99,17.27,1.06,-0.21,0
99,21.89,-0.29,-0.21,0
99,18.07,-0.19,-0.21,0
99,12.87,-0.48,-0.21,0
99,9.66,-1.31,-0.21,0
99,6.21,0.01,-0.21,0
99,10.39,0.04,-0.21,0
99,14.9,-0.5,-0.21,0
99,17.67,-0.42,-0.21,0
99,21.9,0.98,-0.21,0
99,24.43,0.17,-0.21,0
99,21.56,-0.93,-0.21,0
99,11.86,-1.1,-0.21,0
99,16.81,-0.01,-0.21,0
100,21.59,-0.59,-0.18,0
100,13.75,-0.81,-0.18,0
100,10.27,-1,-0.18,0
100,6.46,0.41,-0.18,0
100,23.11,0,-0.18,0
100,2.19,-1.49,-0.18,0
100,12.88,-1.19,-0.18,0
100,23.72,0.08,-0.18,0
100,21.86,-0.27,-0.18,0
100,11.85,0.05,-0.18,0
100,21.88,0.26,-0.18,0
100,12.51,0.37,-0.18,0
100,0.97,-0.06,-0.18,0
100,16.62,0.78,-0.18,0
100,4.65,-0.16,-0.18,0
100,3.35,0.04,-0.18,0
100,13.09,0.94,-0.18,0
100,17.13,-0.33,-0.18,0
100,17.94,-0.12,-0.18,0
100,12.24,-0.28,-0.18,0
100,15.3,-0.02,-0.18,0
100,4.21,-1.04,-0.18,0
100,15.12,0.57,-0.18,0
100,11.41,0.01,-0.18,0
100,1.1,-0.79,-0.18,0
100,10.36,-0.07,-0.18,0
100,7.52,0.96,-0.18,0
100,14.4,0.21,-0.18,0
100,19.75,-1.37,-0.18,0
100,20.77,0.02,-0.18,0
100,20.12,0.91,-0.18,0
100,12.27,0.91,-0.18,0
100,7.04,-1.68,-0.18,0
100,4.29,-0.77,-0.18,0
100,21.51,1.21,-0.18,0
100,13.95,-0.56,-0.18,0
100,9.66,-0.51,-0.18,0
100,9.81,-0.22,-0.18,0
100,-1.82,-0.01,-0.18,0
100,17.06,0.66,-0.18,0
100,4.73,-0.75,-0.18,0
100,6.55,-0.82,-0.18,0
100,1.21,0.13,-0.18,0
100,12.71,0.02,-0.18,0
100,16.76,0.11,-0.18,0
100,3.44,-1.22,-0.18,0
100,7.24,-1.66,-0.18,0
100,9.37,-0.5,-0.18,0
100,6.34,-0.22,-0.18,0
100,12.71,-0.46,-0.18,0
100,17.12,0.13,-0.18,0
100,21.87,0.02,-0.18,0
100,2.94,-0.51,-0.18,0
100,15.63,0.46,-0.18,0
101,6.37,-0.43,-0.35,0
101,14.04,-1.41,-0.35,0
101,12.66,-1.17,-0.35,0
101,9.87,-0.34,-0.35,0
101,9.94,0.2,-0.35,0
101,-1.81,0.36,-0.35,0
101,22.39,0.36,-0.35,0
101,14.19,-0.9,-0.35,0
101,13.01,-1.07,-0.35,0
101,5.87,0.64,-0.35,0
101,12.43,-0.81,-0.35,0
101,10.58,0.42,-0.35,0
101,17.73,-0.62,-0.35,0
101,7.73,0.76,-0.35,0
101,9.52,-0.73,-0.35,0
101,14.63,0.22,-0.35,0
101,3.93,-0.31,-0.35,0
101,13.86,-1.31,-0.35,0
101,18.22,-0.05,-0.35,0
101,-1.2,-1.17,-0.35,0
101,7.1,-2.5,-0.35,0
101,6.09,0.39,-0.35,0
101,5.78,-0.35,-0.35,0
101,4.75,0.47,-0.35,0
101,15.57,0.44,-0.35,0
101,0.98,-0.4,-0.35,0
101,9.63,-0.39,-0.35,0
101,2.49,-0.73,-0.35,0
101,15.06,-0.92,-0.35,0
101,2.87,0.7,-0.35,0
102,4.9,-0.52,-0.67,0
102,23.82,-1.46,-0.67,0
102,2.57,-1.07,-0.67,0
102,0.25,-2.33,-0.67,0
102,11.45,-0.3,-0.67,0
102,4.75,-0.81,-0.67,0
102,10.97,-1.29,-0.67,0
102,14.3,0.14,-0.67,0
102,2.79,-0.21,-0.67,0
102,3.72,-0.66,-0.67,0
102,11.27,-0.28,-0.67,0
102,10.25,-1.46,-0.67,0
102,7.24,-1.55,-0.67,0
102,7.35,0.23,-0.67,0
102,6.2,-1.08,-0.67,0
102,2.08,-1.08,-0.67,0
102,11.77,0.24,-0.67,0
102,6.86,-0.19,-0.67,0
102,2.29,0.42,-0.67,0
102,3.95,-0.35,-0.67,0
102,14.88,-0.18,-0.67,0
102,7.96,-0.33,-0.67,0
102,6.68,-0.51,-0.67,0
102,9.25,-0.44,-0.67,0
102,6.92,-1.31,-0.67,0
102,7.53,-0.72,-0.67,0
102,7.07,-0.79,-0.67,0
102,-1.64,-0.72,-0.67,0
102,-1.75,-1.06,-0.67,0
103,17.82,0.28,0.76,1
103,20.4,1.15,0.76,1
103,20.16,0.42,0.76,1
103,24.31,0.86,0.76,1
103,16.22,-1.12,0.76,1
103,22.03,1.05,0.76,1
103,19.71,0.89,0.76,1
103,23.08,1.36,0.76,1
103,17.71,1.07,0.76,1
103,23.68,0.94,0.76,1
103,16.91,0.83,0.76,1
103,16.35,0.15,0.76,1
103,22.99,-0.32,0.76,1
103,20.74,1.42,0.76,1
103,9.77,0.38,0.76,1
103,21.72,0.69,0.76,1
103,21.51,0.07,0.76,1
103,20.34,1.18,0.76,1
103,23.04,1.51,0.76,1
103,20.4,1.17,0.76,1
103,7.78,0.15,0.76,1
103,18.08,1.45,0.76,1
103,24.99,0.2,0.76,1
103,22.28,1.37,0.76,1
103,11.16,0.17,0.76,1
103,22.75,0.5,0.76,1
103,12.56,0.1,0.76,1
103,15.77,1.18,0.76,1
103,11.94,0.52,0.76,1
103,23.51,1.36,0.76,1
103,16.13,1.29,0.76,1
103,19.33,1.51,0.76,1
103,10.36,-0.21,0.76,1
103,21.74,1.13,0.76,1
103,17.36,0.26,0.76,1
103,24.99,1.51,0.76,1
103,11.1,1.28,0.76,1
103,12.62,0.75,0.76,1
103,23.62,1.36,0.76,1
103,16.9,0.94,0.76,1
103,22.71,0.62,0.76,1
103,7.29,1.51,0.76,1
103,12.88,1.34,0.76,1
103,10.54,0.36,0.76,1
103,19.6,1.34,0.76,1
103,18.06,-0.43,0.76,1
103,21.92,0.79,0.76,1
103,23.89,0.98,0.76,1
103,11.78,0.29,0.76,1
103,15.09,-0.25,0.76,1
103,22.49,-0.41,0.76,1
103,15.46,1.09,0.76,1
103,22.08,1.17,0.76,1
103,18.61,0.99,0.76,1
103,20.97,1.51,0.76,1
103,22.69,1.24,0.76,1
103,22.04,-0.16,0.76,1
104,7.07,0.08,-0.18,0
104,21.65,-0.38,-0.18,0
104,18.54,-0.9,-0.18,0
104,18.71,-0.99,-0.18,0
104,15.3,1.12,-0.18,0
104,17.22,0.04,-0.18,0
104,8.05,-0.9,-0.18,0
104,20.84,-0.68,-0.18,0
104,15.86,0.94,-0.18,0
104,-2.56,-0.19,-0.18,0
104,-0.77,-0.48,-0.18,0
104,8.98,0.37,-0.18,0
104,20.57,-1.5,-0.18,0
104,16.23,-0.19,-0.18,0
104,16.95,0.9,-0.18,0
104,13.96,-1.17,-0.18,0
104,8.78,-0.35,-0.18,0
104,5.67,-1.02,-0.18,0
104,5.59,-1.13,-0.18,0
104,20.19,-0.18,-0.18,0
104,6.56,1.26,-0.18,0
104,20.74,0.15,-0.18,0
104,12.88,-0.85,-0.18,0
104,8.1,-0.36,-0.18,0
104,19.71,-0.25,-0.18,0
104,14.61,0.01,-0.18,0
104,3.27,0.14,-0.18,0
104,14.47,-0.58,-0.18,0
104,21.07,-0.43,-0.18,0
104,20.27,0.46,-0.18,0
104,24.48,1.2,-0.18,0
104,17.42,-0.46,-0.18,0
104,10.1,-0.08,-0.18,0
104,-2.83,-0.23,-0.18,0
104,4.24,0.08,-0.18,0
105,19.68,-0.38,-0.51,1
105,20.85,-0.09,-0.51,1
105,10.64,-1.44,-0.51,1
105,11.01,-0.73,-0.51,1
105,19.29,0.3,-0.51,1
105,16.11,-1.14,-0.51,1
105,11.93,0.34,-0.51,1
105,6.77,0.13,-0.51,1
105,23.13,-1.1,-0.51,1
105,14.46,-0.71,-0.51,1
105,17.68,1.05,-0.51,1
105,-1.17,-0.31,-0.51,1
105,21.7,-0.79,-0.51,1
105,5.82,-2.06,-0.51,1
105,13.56,-0.21,-0.51,1
105,5.76,-1.31,-0.51,1
105,5.95,-0.39,-0.51,1
105,0.94,-0.82,-0.51,1
105,16.16,0.09,-0.51,1
105,12.63,0.12,-0.51,1
105,3.56,0.23,-0.51,1
105,8.73,0.08,-0.51,1
105,16.67,0.3,-0.51,1
105,11.42,-0.65,-0.51,1
105,3.57,-0.81,-0.51,1
105,17.73,-0.39,-0.51,1
105,20.74,0.22,-0.51,1
105,12.39,0.05,-0.51,1
105,8.12,-0.26,-0.51,1
105,11.84,-0.64,-0.51,1
105,14.96,-0.52,-0.51,1
105,9.76,-1.41,-0.51,1
105,6.63,-1.37,-0.51,1
105,13.51,-1.23,-0.51,1
105,15.38,-0.44,-0.51,1
105,12.26,-0.01,-0.51,1
105,18.62,0.12,-0.51,1
105,0.77,-0.84,-0.51,1
105,9.84,-0.95,-0.51,1
105,2.45,-0.71,-0.51,1
105,2.75,-0.63,-0.51,1
105,16.18,-1.53,-0.51,1
105,19.36,-0.5,-0.51,1
105,23.14,0.58,-0.51,1
105,19.83,-0.24,-0.51,1
105,16.79,-0.15,-0.51,1
105,4.05,-0.02,-0.51,1
105,12.76,-0.57,-0.51,1
105,16.18,-0.84,-0.51,1
105,11.81,-0.55,-0.51,1
105,20.61,-1.77,-0.51,1
105,8.27,-0.55,-0.51,1
105,5.65,-1.4,-0.51,1
105,7.27,-0.47,-0.51,1
105,10.28,-0.57,-0.51,1
105,4.91,-1.15,-0.51,1
106,9.49,-0.51,-0.05,0
106,20.43,0.15,-0.05,0
106,1.8,-1.81,-0.05,0
106,7.5,-0.58,-0.05,0
106,2.63,-0.8,-0.05,0
106,14.41,-0.28,-0.05,0
106,11.46,-0.17,-0.05,0
106,-0.69,-1.33,-0.05,0
106,3.38,-0.27,-0.05,0
106,9.32,-0.05,-0.05,0
106,7.33,-0.44,-0.05,0
106,2.9,-0.14,-0.05,0
106,9.22,-0.91,-0.05,0
106,22.87,1.07,-0.05,0
106,16.18,0.61,-0.05,0
106,15.56,-0.33,-0.05,0
106,23.05,1.18,-0.05,0
106,24.06,1.12,-0.05,0
106,14.08,-0.51,-0.05,0
106,4.6,-0.34,-0.05,0
106,12.29,-0.63,-0.05,0
106,19.96,0.97,-0.05,0
106,9.34,-0.59,-0.05,0
106,2.26,-0.74,-0.05,0
106,0.97,-1.98,-0.05,0
106,17.74,0.8,-0.05,0
106,19.13,-0.23,-0.05,0
106,15.3,-0.16,-0.05,0
106,8.2,-0.34,-0.05,0
106,18.95,0.95,-0.05,0
106,9.18,-0.19,-0.05,0
106,11.2,-0.73,-0.05,0
106,14.93,-0.04,-0.05,0
106,11.94,0.69,-0.05,0
106,19.59,0.68,-0.05,0
106,-2.83,0.95,-0.05,0
106,13.44,-0.6,-0.05,0
106,3.98,0.31,-0.05,0
106,20.14,-0.31,-0.05,0
106,7.77,1.15,-0.05,0
106,6.97,-0.26,-0.05,0
106,22.18,-0.06,-0.05,0
106,3.15,0.51,-0.05,0
106,17.96,-0.37,-0.05,0
106,12.45,0.33,-0.05,0
106,8.87,-0.23,-0.05,0
106,16.84,-0.06,-0.05,0
106,5.93,0.06,-0.05,0
106,8.15,-0.16,-0.05,0
106,15.12,-0.21,-0.05,0
106,7.65,-0.36,-0.05,0
106,20.37,-0.13,-0.05,0
106,11.72,1.04,-0.05,0
106,21.65,0.28,-0.05,0
106,6.58,-0.04,-0.05,0
106,16.8,0.93,-0.05,0
107,10.25,-0.05,-0.09,0
107,13.39,-0.69,-0.09,0
107,10.55,-1,-0.09,0
107,4.67,0.5,-0.09,0
107,1.55,-0.5,-0.09,0
107,5.8,-0.88,-0.09,0
107,11.1,0.69,-0.09,0
107,5.63,-1.13,-0.09,0
107,22.2,1.04,-0.09,0
107,20.72,-0.9,-0.09,0
107,14.3,-0.97,-0.09,0
107,19.55,0.22,-0.09,0
107,9.77,0.78,-0.09,0
107,6.02,-0.77,-0.09,0
107,5.48,0.19,-0.09,0
107,2.39,0.05,-0.09,0
107,0.96,-2.15,-0.09,0
107,22.45,0.8,-0.09,0
107,7.24,0.42,-0.09,0
107,12.58,-1.12,-0.09,0
107,4.77,1.24,-0.09,0
107,-2.01,-0.47,-0.09,0
107,13.81,-0.59,-0.09,0
107,15.96,0.09,-0.09,0
107,7.72,0.13,-0.09,0
107,-2.57,0.06,-0.09,0
107,1.91,-0.72,-0.09,0
107,1.01,-0.23,-0.09,0
107,19.05,0.94,-0.09,0
107,5.2,-0.79,-0.09,0
107,11.16,0.02,-0.09,0
107,3.52,-0.22,-0.09,0
107,21.74,-0.53,-0.09,0
107,18.26,-0.45,-0.09,0
107,5.23,-0.44,-0.09,0
107,12.19,1.51,-0.09,0
107,16.01,1.29,-0.09,0
107,14.51,1.21,-0.09,0
107,3.04,0.48,-0.09,0
107,10.85,-0.79,-0.09,0
107,-2.5,0.2,-0.09,0
107,1.28,-1.16,-0.09,0
107,12.72,-0.01,-0.09,0
107,9.14,0.38,-0.09,0
108,18.07,0.85,0.54,1
108,10.2,0.01,0.54,1
108,19,0.65,0.54,1
108,14.99,0.74,0.54,1
108,17.6,-0.13,0.54,1
108,11.41,1.51,0.54,1
108,15.34,-0.41,0.54,1
108,22.01,0.47,0.54,1
108,8.16,0.68,0.54,1
108,17.52,0.88,0.54,1
108,17.83,0.11,0.54,1
108,8.23,0.06,0.54,1
108,9.09,0,0.54,1
108,14.86,0.95,0.54,1
108,16.1,0.36,0.54,1
108,17.41,1.12,0.54,1
108,8.71,1.21,0.54,1
108,20.3,0.3,0.54,1
108,17.19,1.51,0.54,1
108,22.56,1.34,0.54,1
108,9.94,1.22,0.54,1
108,16.65,-0.19,0.54,1
108,3.62,0.13,0.54,1
108,12.88,0.45,0.54,1
108,9.41,1.06,0.54,1
108,16.78,0.27,0.54,1
108,8.65,-2.84,0.54,1
108,14.34,0.19,0.54,1
108,11.34,0.71,0.54,1
108,12.53,1.26,0.54,1
108,18.29,-0.14,0.54,1
108,16.41,0.9,0.54,1
108,15.28,0.77,0.54,1
108,21.19,0.91,0.54,1
108,15.01,0.4,0.54,1
108,13.12,0.54,0.54,1
108,16.45,-0.15,0.54,1
108,21.29,1.51,0.54,1
108,15.46,1.16,0.54,1
108,18.79,1.07,0.54,1
108,15.61,-0.07,0.54,1
108,7.41,0.67,0.54,1
108,19.04,0.94,0.54,1
108,16.97,0.15,0.54,1
108,1.16,0.19,0.54,1
108,11.94,0.9,0.54,1
108,13.01,1.34,0.54,1
108,17.25,1.03,0.54,1
108,7.49,-0.39,0.54,1
108,21.39,-0.22,0.54,1
108,15.73,0.17,0.54,1
108,15.03,1.08,0.54,1
108,15.61,0.47,0.54,1
108,12.58,0.13,0.54,1
108,15.36,1.15,0.54,1
109,18.86,1.51,0.36,0
109,7.71,-0.62,0.36,0
109,8.41,0.62,0.36,0
109,22,-0.29,0.36,0
109,23.5,1.45,0.36,0
109,17.53,0.39,0.36,0
109,22.7,0.63,0.36,0
109,10.15,0.79,0.36,0
109,23.4,0.74,0.36,0
109,4.64,-0.8,0.36,0
